date,equity,coreValue,cashValue,wheelValue,leapsValue
2015-11-19,297457.8168938824,148016.7415496914,16900,67189.4195028571,65351.65584133392
2015-11-20,300717.1205302427,149019.0590618421,16900,67724.80003093615,67073.26143746448
2015-11-23,299534.92650057847,148589.49441377752,16900,67819.95711105285,66225.47497574812
2015-11-24,299360.16046093317,148459.3260168158,16900,68057.98307702002,65942.85136709735
2015-11-25,299800.29248725245,148589.49441377752,16900,68175.46911391425,66135.32895956066
2015-11-27,300388.1590084079,148797.76186267385,16900,68274.37506089668,66416.02208483737
2015-11-30,299338.4598305578,148420.26655963637,16900,68366.29327833133,65651.89999259016
2015-12-01,305039.61150956346,150654.21806487878,17050,69014.78979555065,68320.60364913406
2015-12-02,302488.20955094765,149725.37555969512,17050,69015.65480760788,66697.17918364462
2015-12-03,295569.5441588798,147187.44231760275,17050,68850.84502682152,62481.2568144555
2015-12-04,305252.4122210748,150628.0481453779,17050,69052.96745333156,68521.39662236534
2015-12-07,303340.43012781226,149947.77995185312,17050,69083.22353149271,67259.42664446641
2015-12-08,303327.54759058054,149960.85493070367,17050,69090.98957885179,67225.70308102509
2015-12-09,297219.20704186225,147684.56099822087,17050,69064.04534283765,63420.600700803734
2015-12-10,298901.315900445,148351.7542128951,17050,69088.42259268492,64411.13909486497
2015-12-11,289879.65138418664,144937.30832372094,17050,68970.29852830448,58922.04453216123
2015-12-14,292781.0795602383,146036.20540116093,17050,69098.51953505242,60596.35462402493
2015-12-15,295081.2023588598,146925.79302709328,17050,69099.97230606453,62005.43702570198
2015-12-16,300886.45123290224,149110.52218402264,17050,69099.97284738017,65625.95620149944
2015-12-17,294984.9180179546,146938.87798684373,17050,69099.97284738017,61896.06718373071
2015-12-18,284882.28139122704,143681.42167197523,17050,67653.0585969213,56497.80112233051
2015-12-21,290068.0550167461,145277.44741093327,17050,68695.5252892296,59045.08231658324
2015-12-22,293075.64918229665,146232.43987381805,17050,69192.03854786066,60601.17076061796
2015-12-23,296471.714301995,147318.26197240752,17050,69711.78114555382,62391.67118403366
2015-12-24,296419.52393683227,147292.09205290664,17050,69763.40563493894,62314.02624898671
2015-12-28,296553.39793278085,147213.60225620374,17050,70261.21449777522,62028.581178801905
2015-12-29,303472.02048377396,149529.15106793787,17050,70885.587470628,66007.28194520807
2015-12-30,299622.91662323644,148181.67967883896,17050,70691.14136585018,63700.0955785473
2015-12-31,294120.157512036,146337.09959002183,17050,70131.50217383345,60601.55574818071
2016-01-04,286338.67186119,143999.70782830956,17200,69395.29239905746,55743.67163382293
2016-01-05,285500.7679422805,143749.84211096558,17200,69258.2275784592,55292.69825285575
2016-01-06,281236.1903921525,142369.02901469733,17200,68389.23650653848,53277.92487091672
2016-01-07,266117.5169373321,137910.95667088433,17200,63630.42007199085,47376.140194456915
2016-01-08,262108.93555343003,136779.99925880402,17200,62389.468730487744,45739.46756413826
2016-01-11,263594.8500050999,137200.81992145092,17200,62982.60105363542,46211.42903001358
2016-01-12,269215.75952836056,138792.04836562063,17200,64883.83454017274,48339.87662256719
2016-01-13,252212.96050530285,134005.20956557864,17200,58628.445254053615,42379.30568567061
2016-01-14,262464.99485910655,136858.89999768906,17200,62185.88752168085,46220.207339736655
2016-01-15,247551.52115129106,132611.2329686215,17200,56778.85941575923,40961.428766910314
2016-01-19,248262.184251078,132900.54905540802,17200,56984.576837411914,41177.05835825808
2016-01-20,247295.0989507955,132492.88186029394,17200,56984.576837411914,40617.64025308965
2016-01-21,247557.34210868616,132624.38643615437,17200,56984.576837411914,40748.37883511989
2016-01-22,256485.09861409344,136464.37623695182,17200,56984.576837411914,45836.145539729725
2016-01-25,251807.77075782555,134439.18369575837,17200,56984.576837411914,43184.01022465528
2016-01-26,254586.27928470983,135649.04184672373,17200,56984.576837411914,44752.66060057419
2016-01-27,246833.11968753263,132269.32307801567,17200,56984.576837411914,40379.219772105054
2016-01-28,251098.8332439996,134136.71414143904,17200,56984.576837411914,42777.542265148666
2016-01-29,257631.5215389094,136937.8007365741,17200,56984.576837411914,46509.14396492338
2016-02-01,259889.07015007397,138056.02759540165,17350,57464.576837411914,47018.46571726041
2016-02-02,253409.8771099737,135067.74192983637,17350,57464.576837411914,43527.55834272541
2016-02-03,251962.87656321077,134419.84272258056,17350,57464.576837411914,42728.45700321829
2016-02-04,251912.2147404839,134406.61740750525,17350,57464.576837411914,42691.02049556676
2016-02-05,242188.85027716955,129739.07989392121,17350,57464.576837411914,37635.19354583644
2016-02-08,238011.02965475922,127755.70632692789,17350,57464.576837411914,35440.74649041944
2016-02-09,237162.6974638701,127359.02757834538,17350,57464.576837411914,34989.093048112816
2016-02-10,238100.4601422776,127848.26335653587,17350,57464.576837411914,35437.61994832981
2016-02-11,237688.66356654195,127663.14929731992,17350,57464.576837411914,35210.937431810096
2016-02-12,241767.4308450752,129606.84691908729,17350,57464.576837411914,37346.00708857601
2016-02-16,248002.11700922437,132529.02618519522,17350,57464.576837411914,40658.513986617225
2016-02-17,254587.91348431358,135530.5270778762,17350,57464.576837411914,44242.809569025485
2016-02-18,251241.33755663637,133983.49811673173,17350,57464.576837411914,42443.262602492745
2016-02-19,252072.43609736758,134380.1667773546,17350,57464.576837411914,42877.692482601065
2016-02-22,256803.2487067303,136561.8797186392,17350,57464.576837411914,45426.79215067919
2016-02-23,251955.4612093034,134314.0603778973,17350,57464.576837411914,42826.82399399422
2016-02-24,254736.87482025888,135596.64356529317,17350,57464.576837411914,44325.65441755379
2016-02-25,257651.41402979533,136932.10783707106,17350,57464.576837411914,45904.72935531237
2016-02-26,257246.6015795396,136760.21909293043,17350,57464.576837411914,45671.80564919724
2016-02-29,254510.41877382988,135530.5270778762,17350,57464.576837411914,44165.314858541766
2016-03-01,265751.3398035182,140630.72764537003,17500,57944.576837411914,49676.03532073625
2016-03-02,265841.293974607,140683.90240487855,17500,57944.576837411914,49712.814732316576
2016-03-03,265227.45057587995,140418.02860733587,17500,57944.576837411914,49364.845131132155
2016-03-04,265321.3251880334,140471.20336684442,17500,57944.576837411914,49405.5449837771
2016-03-07,263323.1411458518,139607.13127341526,17500,57944.576837411914,48271.433035024646
2016-03-08,260772.17867797447,138450.61321576167,17500,57944.576837411914,46876.9886248009
2016-03-09,262632.72488533624,139341.2676179209,17500,57944.576837411914,47846.88043000343
2016-03-10,262134.26046861376,139128.5787219351,17500,57944.576837411914,47561.104909266745
2016-03-11,267551.85763453034,141561.2605816486,17500,57944.576837411914,50546.020215469835
2016-03-14,268011.3333417937,141800.54192841283,17500,57944.576837411914,50766.21457596897
2016-03-15,267832.3636820931,141747.3671689043,17500,57944.576837411914,50640.41967577688
2016-03-16,270645.02812937566,143010.24488762332,17500,57944.576837411914,52190.206404340395
2016-03-17,270422.1243137527,142930.47767733634,17500,57944.576837411914,52047.06979900442
2016-03-18,269953.2079883343,142731.08500673974,17500,57944.576837411914,51777.54614418263
2016-03-21,271133.38708520995,143289.40476850688,17500,57944.576837411914,52399.40547929114
2016-03-22,272095.57142040227,143728.08892791608,17500,57944.576837411914,52922.90565507425
2016-03-23,269435.69064649503,142544.97841948405,17500,57944.576837411914,51446.1353895991
2016-03-24,269380.39823313704,142584.85695360336,17500,57944.576837411914,51350.96444212178
2016-03-28,268840.63246602553,142385.4541409584,17500,57944.576837411914,51010.60148765525
2016-03-29,274001.84860952775,144671.91808958387,17500,57944.576837411914,53885.35368253199
2016-03-30,275546.9088400313,145376.46590448738,17500,57944.576837411914,54725.86609813202
2016-03-31,275018.7124449549,145163.76686645322,17500,57944.576837411914,54410.36874108974
2016-04-01,280007.745184781,147455.80446605582,17650,58424.576837411914,56477.36388131325
2016-04-04,278631.1637044145,146894.63042171378,17650,58424.576837411914,55661.9564452888
2016-04-05,275341.3758571502,145478.32091764928,17650,58424.576837411914,53788.478102089
2016-04-06,280922.5726317944,147870.00289965628,17650,58424.576837411914,56977.99289472618
2016-04-07,276017.20458695,145745.55393440544,17650,58424.576837411914,54197.073815132644
2016-04-08,275734.2665419489,145638.66072770295,17650,58424.576837411914,54021.02897683405
2016-04-11,274424.73913284147,145104.2048880879,17650,58424.576837411914,53245.95740734167
2016-04-12,277217.36421890097,146320.0921780596,17650,58424.576837411914,54822.695203429445
2016-04-13,281571.76777852816,148190.68251976368,17650,58424.576837411914,57306.50842135258
2016-04-14,281566.6724274902,148204.03652517853,17650,58424.576837411914,57288.059064899746
2016-04-15,280670.50345605327,147829.92049561717,17650,58424.576837411914,56766.00612302416
2016-04-18,282369.4546661029,148618.24515267627,17650,58424.576837411914,57676.632676014735
2016-04-19,280178.3420456386,147709.67328349984,17650,58424.576837411914,56394.09192472685
2016-04-20,280427.3763394564,147829.92049561717,17650,58424.576837411914,56522.879006427356
2016-04-21,280424.5218380046,147843.2846949293,17650,58424.576837411914,56506.66030566342
2016-04-22,275288.24386218895,145611.942522976,17650,58424.576837411914,53601.72450180104
2016-04-25,275159.3044367746,145611.942522976,17650,58424.576837411914,53472.7850763867
2016-04-26,273508.04791397165,144903.7826739951,17650,58424.576837411914,52529.68840256464
2016-04-27,270576.4006857136,143741.3521812719,17650,58165.47344160347,51019.57506283826
2016-04-28,265877.9230693996,142004.37325099728,17650,57413.071607887796,48810.47821051452
2016-04-29,263855.23565402004,141256.14119187454,17650,57169.56401462463,47779.53044752085
2016-05-02,269091.50391706126,143342.27569396357,17800,58465.528998909875,49483.69922418783
2016-05-03,265675.4330046445,142012.5479475085,17800,57962.754588536816,47900.13046859921
2016-05-04,263114.35400271416,141099.19721567232,17800,57468.56006579104,46746.59672125077
2016-05-05,263042.02084594395,141058.8937406158,17800,57518.286087355475,46664.84101797267
2016-05-06,265452.9001365517,141811.0715622845,17800,58316.74050798424,47525.088066283
2016-05-09,266722.2781992696,142214.01408521787,17800,58811.36388413033,47896.90022992138
2016-05-10,271973.4277723327,144161.6054790305,17800,59770.79024435975,50241.032048942434
2016-05-11,268556.61797721783,142858.7364684318,17800,59225.13779737415,48672.74371141189
2016-05-12,266867.08089776704,142227.44857690338,17800,58936.317532817986,47903.31478804569
2016-05-13,265420.97088090994,141703.61612382974,17800,58705.013235639926,47212.341521440256
2016-05-16,270488.63856211706,143476.5898682747,17800,59924.02307326646,49288.02562057592
2016-05-17,265724.5258441534,141676.75738797337,17800,59089.06751698903,47158.70093919104
2016-05-18,267242.9036536697,142187.1553493615,17800,59513.9972540209,47741.7510502873
2016-05-19,265238.43494126,141448.41201937833,17800,59137.59511148624,46852.42781039548
2016-05-20,269616.22880140704,143006.48513442843,17800,60112.50933657035,48697.23433040828
2016-05-23,269364.26383633434,142818.4432408899,17800,60342.14642798889,48403.67416745557
2016-05-24,276483.05977664626,145679.37511902404,17800,61118.393772058975,51885.290885563256
2016-05-25,278832.1513591187,146727.04002517136,17800,61209.401066609615,53095.71026733774
2016-05-26,279786.0639571786,147156.85153147575,17800,61227.64114292893,53601.571282773926
2016-05-27,281475.70690013655,147922.4535973153,17800,61231.950018278454,54521.30328454278
2016-05-31,282013.3429279756,148204.51643762304,17800,61232.03521046751,54776.791279885045
2016-06-01,283518.1699467656,148967.95092930854,17950,61712.03521046751,54888.1838069895
2016-06-02,284197.346975417,149278.44598379915,17950,61712.03521046751,55256.86578115032
2016-06-03,282568.05348334304,148576.46164293704,17950,61712.03521046751,54329.556629938466
2016-06-06,283719.72111556586,149116.44722066907,17950,61712.03521046751,54941.238684429285
2016-06-07,282809.85082376044,148738.4604060671,17950,61712.03521046751,54409.35520722585
2016-06-08,283366.869080685,148994.9558728477,17950,61712.03521046751,54709.87799736978
2016-06-09,282742.1620732212,148751.9628778367,17950,61712.03521046751,54328.16398491699
2016-06-10,278933.3407186108,147064.51438452923,17950,61712.03521046751,52206.79112361405
2016-06-13,276096.87273707817,145836.04693770464,17950,61712.03521046751,50598.79058890601
2016-06-14,276107.13139527873,145836.04693770464,17950,61754.524237794714,50566.560219779356
2016-06-15,275060.24006304645,145417.56300716224,17950,61675.88953551329,50016.78752037088
2016-06-16,276142.58123026264,145849.54940947422,17950,61816.459320157206,50526.57250063121
2016-06-17,270857.0505955348,143757.10915802568,17950,61223.727960991106,47926.213476518016
2016-06-20,273233.3233409081,144661.58937795833,17950,61668.8607053238,48952.87325762595
2016-06-21,274412.12389622314,145120.5704244412,17950,61861.55342544851,49480.00004633346
2016-06-22,273566.14574419695,144769.57825401015,17950,61823.337741644245,49023.22974854255
2016-06-23,278695.6078196623,146835.01356191954,17950,62303.449494489476,51607.14476325334
2016-06-24,262632.54840085027,140787.20392955185,17950,59195.30197886666,44700.042492431785
2016-06-27,254547.75864925297,137992.78963660944,17950,57135.117115587374,41469.85189705615
2016-06-28,263282.2410201938,141016.69445279328,17950,59376.41655675582,44939.1300106447
2016-06-29,270242.46719736396,143514.11616301467,17950,60798.61102524749,47979.74000910182
2016-06-30,274703.7907997742,145174.57001215123,17950,61583.66353496579,49995.55725265713
2016-07-01,278089.3954642543,146653.54899718423,18100,62342.349073337486,50993.49739373257
2016-07-05,276120.93538570416,145757.99128290164,18100,62392.751304675294,49870.19279812719
2016-07-06,279086.2469445623,146952.06823527845,18100,62786.30074825812,51247.877961025704
2016-07-07,280103.44607775495,147386.2752127852,18100,62951.577387848236,51665.593477121525
2016-07-08,285338.8259551122,149665.86443277344,18100,63188.793832732634,54384.16768960612
2016-07-11,287171.4238258437,150520.70650815242,18100,63256.31231443374,55294.40500325753
2016-07-12,288769.00835814537,151280.56613071152,18100,63262.80530765236,56125.63691978151
2016-07-13,287932.7227992453,150914.20819906652,18100,63263.540192687055,55654.97440749175
2016-07-14,290193.4789875534,151945.45365276167,18100,63263.72501349196,56884.300321299765
2016-07-15,289591.2597947738,151701.21158089468,18100,63263.725447862205,56526.322766016914
2016-07-18,291709.1257004009,152705.31327532078,18100,63263.72544786927,57640.086977210856
2016-07-19,290455.2193588331,152148.98008572505,18100,63263.72544786927,56942.513825238755
2016-07-20,294403.3294889557,153926.52363465572,18100,63263.72544786927,59113.080406430665
2016-07-21,293571.3464327204,153573.7272303343,18100,63263.72544786927,58633.89375451686
2016-07-22,294968.2952144051,154211.47099311536,18100,63263.72544786927,59393.09877342049
2016-07-25,294911.6768806938,154225.0428727499,18100,63263.72544786927,59322.90856007465
2016-07-26,295268.4440213634,154401.43589875515,18100,63263.72544786927,59503.28267473897
2016-07-27,297634.8854127587,155473.386639043,18100,63263.72544786927,60797.7733258464
2016-07-28,298827.3969904968,156016.14794900417,18100,63263.72544786927,61447.52359362333
2016-07-29,299562.3891064637,156355.37247369104,18100,63263.72544786927,61843.29118490337
2016-08-01,302859.66867809364,157933.07078980096,18250,63743.72544786927,62932.87244042342
2016-08-02,300033.1757484463,156733.30669352543,18250,63743.72544786927,61306.14360705159
2016-08-03,301219.0068116463,157251.38451656798,18250,63743.72544786927,61973.896847209035
2016-08-04,302231.4828309059,157701.29995331145,18250,63743.72544786927,62536.45742972517
2016-08-05,305716.3665034313,159214.64431202525,18250,63743.72544786927,64507.99674353677
2016-08-08,305212.37800640985,159037.40962559922,18250,63743.72544786927,64181.24293294135
2016-08-09,306020.099451135,159405.51563639392,18250,63743.72544786927,64620.85836687184
2016-08-10,304979.1741093531,158996.51011347835,18250,63743.72544786927,63988.938548005506
2016-08-11,306564.4333719318,159678.19638671135,18250,63743.72544786927,64892.51153735113
2016-08-12,306793.4227281219,159787.25828513128,18250,63743.72544786927,65012.43899512136
2016-08-15,308329.21305031946,160468.94455836428,18250,63743.72544786927,65866.54304408589
2016-08-16,306190.5782735171,159582.760724527,18250,63743.72544786927,64614.092101120805
2016-08-17,306833.1050868004,159869.06771108002,18250,63743.72544786927,64970.31192785114
2016-08-18,306888.6622863229,159909.9672232009,18250,63743.72544786927,64984.96961525276
2016-08-19,306540.1793573384,159869.06771108002,18250,63743.72544786927,64677.38619838911
2016-08-22,306179.93437348056,159991.76624744257,18250,63743.72544786927,64194.4426781687
2016-08-23,306390.2842448605,160278.0732339956,18250,63743.72544786927,64118.48556299566
2016-08-24,303900.4113490639,159241.91758791052,18250,63743.72544786927,62664.76831328412
2016-08-25,302580.77410038846,158982.8734755357,18250,63743.72544786927,61604.175176983445
2016-08-26,302933.28137076204,159214.64431202525,18250,63743.72544786927,61724.91161086752
2016-08-29,303375.0095668004,159432.78891227918,18250,63743.72544786927,61948.49520665193
2016-08-30,302064.67538793833,158914.7006875296,18250,63743.72544786927,61156.249252539455
2016-08-31,301344.7989385588,158751.1026390462,18250,63743.72544786927,60599.970851643324
2016-09-01,303582.5009892709,159910.10816196178,18400,64223.72544786927,61048.66737943989
2016-09-02,304817.0511736633,160430.63774072306,18400,64223.72544786927,61762.68798507095
2016-09-06,307108.6918392473,161430.58375652446,18400,64223.72544786927,63054.38263485357
2016-09-07,307058.2368634629,161526.46913407696,18400,64223.72544786927,62908.04228151666
2016-09-08,304673.1846220137,160581.3162555516,18400,64223.72544786927,61468.14291859283
2016-09-09,295039.82480345963,156540.40859990247,18400,64223.72544786927,55875.690755687865
2016-09-12,302633.4495106769,159348.4967936464,18400,65016.33125293243,59868.621464098076
2016-09-13,298910.4576373488,157923.9065766362,18400,64750.58810165327,57835.962959059354
2016-09-14,300872.6461984223,158677.28870005658,18400,64956.99979015431,58838.35770821138
2016-09-15,307352.2593156324,161142.92762386697,18400,65379.98629910313,62429.345392662304
2016-09-16,306199.7221331059,160663.5007361045,18400,65427.843498885115,61708.37789811633
2016-09-19,304314.0004060125,159964.90129923783,18400,65432.016235475065,60517.082871299644
2016-09-20,305088.7960717551,160266.2583288949,18400,65501.51377908204,60921.023963778134
2016-09-21,309036.32384609635,161841.52706073364,18400,65664.50570706314,63130.291078299575
2016-09-22,312302.3970861342,163129.12920919256,18400,65760.15421881643,65013.11365812517
2016-09-23,309780.36629312934,162088.09095311468,18400,65830.1635804381,63462.11175957658
2016-09-26,306363.4528767185,160731.9843196578,18400,65835.78050917886,61395.68804788183
2016-09-27,310004.8648181552,162320.9539484961,18400,65860.85889308731,63423.05197657178
2016-09-28,310645.81395534443,162594.909184154,18400,65864.25749348366,63786.64727770678
2016-09-29,307559.9562035152,161416.88285952486,18400,65862.37195470414,61880.70138928614
2016-09-30,310524.45661771565,162622.31097815323,18400,65865.37832230396,63636.76731725844
2016-10-03,311268.04502379574,163139.4479827718,18550,66346.06272053758,63232.53432048634
2016-10-04,310548.84639215574,162891.7453284725,18550,66346.11091142266,62760.990152260565
2016-10-05,311954.45036270947,163469.71468884105,18550,66346.17305766909,63588.562616199335
2016-10-06,311706.4734984938,163387.15063707106,18550,66346.1793995419,63423.143461880856
2016-10-07,310780.6061870675,163029.35558108558,18550,66346.18074123806,62855.0698647439
2016-10-10,313277.46378985094,164061.4482241677,18550,66346.18113961314,64319.83442607008
2016-10-11,307497.75573217997,161722.03193378804,18550,66346.18113961314,60879.542658778766
2016-10-12,307108.47500036197,161584.42168117495,18550,66346.18113961314,60627.872179573846
2016-10-13,305502.7043699958,161006.4523208064,18550,66195.63764820309,59750.6144009863
2016-10-14,305919.40446396504,161199.10877426257,18550,66266.05583466451,59904.239855037944
2016-10-17,304729.82815461385,160758.74966650712,18550,66258.19268086625,59162.88580724046
2016-10-18,308647.82714165497,162189.91939145967,18550,66645.54233754019,61262.36541265511
2016-10-19,308605.9012957151,162176.1552165016,18550,66679.9851380089,61199.76094120462
2016-10-20,308063.9422080051,161983.4987630454,18550,66662.46363239354,60867.97981256616
2016-10-21,309535.9526498009,162588.99647333013,18550,66805.74717734808,61591.208999122704
2016-10-24,314407.8511329815,164543.08935780814,18550,67103.18630920169,64211.575465971684
2016-10-25,313040.03682145226,164020.16619828268,18550,67077.23919246379,63392.63143070576
2016-10-26,310145.8749347847,162905.4990044413,18550,66989.96468147765,61700.41124886574
2016-10-27,308165.0316318391,162162.39104154348,18550,66910.53710763576,60542.10348265987
2016-10-28,305479.62820822676,161144.06257341948,18550,66770.45855863881,59015.10707616847
2016-10-31,305058.55600302154,160992.6881458483,18550,66823.65769932835,58692.21015784491
2016-11-01,303273.2898875113,160531.70322426813,18700,67063.89709819302,56977.689565050125
2016-11-02,299702.8973317282,159245.9006904281,18700,66565.01885740728,55191.977783892806
2016-11-03,295182.1720492092,157683.58579269,18700,65731.50351966902,53067.0827368502
2016-11-04,293475.2185830673,157130.55051662333,18700,65351.087702000776,52293.58036444317
2016-11-07,304430.4638525227,160863.52017059992,18700,67343.95412218335,57522.98955973945
2016-11-08,307131.10732253134,161914.28614029952,18700,67580.2395202641,58936.58166196774
2016-11-09,309001.3714763006,162660.88218074894,18700,67677.08060383113,59963.4086917205
2016-11-10,302440.6719394143,160033.97253063516,18700,67343.84476458495,56362.85464419418
2016-11-11,302643.49700200756,160103.10589574496,18700,67444.34671750171,56396.04438876086
2016-11-14,298588.355486668,158485.4758673026,18700,67415.3220029682,53987.55761639722
2016-11-15,304988.0001566404,160683.78818889323,18700,68622.70117318475,56981.51079456248
2016-11-16,307652.899472086,161637.77377640147,18700,69019.14808635082,58295.97760933373
2016-11-17,310804.20736231445,162812.96714537404,18700,69473.21811898536,59818.02209795507
2016-11-18,309162.69516826374,162204.62728687367,18700,69321.26549040944,58936.80239098066
2016-11-21,313756.42084140645,163891.38013215526,18700,69900.13646618667,61264.904243064506
2016-11-22,315098.5438816864,164389.1108257882,18700,70061.24671607006,61948.1863398281
2016-11-23,313362.2546014654,163725.4663848541,18700,69958.29149903503,60978.4967175763
2016-11-25,314787.4604958248,164250.85464383918,18700,70160.5278912743,61676.07796071134
2016-11-28,313877.07706355356,163877.55134947918,18700,70237.99056200686,61061.53515206751
2016-11-29,315362.54671307607,164444.41540822192,18700,70372.81382283545,61845.31748201872
2016-11-30,310196.3210139665,162453.49263369013,18700,70037.38259029483,59005.44578998156
2016-12-01,303889.23127111327,160396.85100186965,18850,69366.69368049524,55275.686588748365
2016-12-02,304701.39893695514,160716.33303227718,18850,69556.66207037048,55578.40383430748
2016-12-05,308165.86742318416,161966.50545040972,18850,70310.25253169738,57039.109441077046
2016-12-06,309264.6390973274,162355.4456254232,18850,70517.37564248775,57541.8178294165
2016-12-07,314688.43424614967,164411.28589055504,18850,71004.26606731128,60422.88228828337
2016-12-08,315438.1454090067,164702.99102181513,18850,71159.27288185619,60725.88150533534
2016-12-09,318653.87403142103,165994.8340875813,18850,71275.67175192916,62533.36819191056
2016-12-12,316629.07513351296,165244.73063670174,18850,71316.17400200291,61218.170494808306
2016-12-13,321702.0523372053,167328.34780098102,18850,71337.94720640784,64185.75732981645
2016-12-14,320828.28970286023,166981.07827360113,18850,71343.74545599602,63653.46597326309
2016-12-15,321382.02625019616,167245.00650571383,18850,71349.26226977565,63937.75747470667
2016-12-16,318606.9018596044,166133.73977896824,18850,71354.71146242956,62268.45061820656
2016-12-19,320023.15340389835,166814.38508524184,18850,71360.16061709111,62998.60770156543
2016-12-20,321520.607921826,167453.37034170673,18850,71360.16061709111,63857.07696302815
2016-12-21,321177.26263432036,167328.34780098102,18850,71360.16061709111,63638.75421624821
2016-12-22,319987.0539605819,166856.06633070036,18850,71360.16061709111,62920.827012790396
2016-12-23,320231.1304373074,166967.18452511498,18850,71360.16061709111,63053.78529510135
2016-12-27,322233.7437317741,167828.41676823405,18850,71360.16061709111,64195.166346448954
2016-12-28,318969.3673829605,166522.67995398171,18850,71360.16061709111,62236.5268118877
2016-12-29,318342.04432630714,166286.53921884138,18850,71360.16061709111,61845.34449037461
2016-12-30,314160.3365829797,164577.97907891436,18850,71360.16061709111,59372.19688697425
2017-01-03,319461.1381102843,166800.39848370105,19000,72308.49591344512,61352.24371313811
2017-01-04,321914.2353955676,167707.3795168385,19000,72511.81598059241,62695.03989813672
2017-01-05,324404.2571199071,168656.21941146514,19000,72675.64475629013,64072.39295215188
2017-01-06,327873.772846887,170135.28929444205,19000,72826.18269363597,65912.30085880899
2017-01-09,329262.79500503687,170693.43228757987,19000,72911.08193883683,66658.28077862014
2017-01-10,330224.217819799,171070.1726866749,19000,72941.34999994024,67212.69513318392
2017-01-11,331365.5595502928,171530.6414544405,19000,72979.10921909215,67855.80887676016
2017-01-12,301918.77171690774,171265.52113741933,19000,44746.24718888684,66907.00339060157
2017-01-13,303724.82808061887,171851.5771353447,19000,45234.42808572136,67638.82285955278
2017-01-17,301437.6539281609,171335.2930036961,19000,44802.382762071386,66299.97816239343
2017-01-18,302596.55837744905,171684.13104369573,19000,45089.28788839016,66823.1394453632
2017-01-19,302224.14113487845,171600.41332071729,19000,44967.545342515135,66656.18247164601
2017-01-20,303445.14043952536,171977.15371981234,19000,45242.25556307398,67225.73115663903
2017-01-23,303497.75104879413,172116.68680667377,19000,45322.26308999969,67058.80115212072
2017-01-24,307307.24224418856,173274.8316544386,19000,46225.18983844122,68807.22075130872
2017-01-25,313150.18438039965,175019.0218544367,19000,47518.4549313237,71612.70759463924
2017-01-26,313535.30011798,175200.41380278734,19000,47701.658826401705,71633.2274887909
2017-01-27,314542.83247559064,175535.30598608532,19000,47915.37152997757,72092.15495952776
2017-01-30,309667.9565494863,174167.85618518226,19000,46848.747344284086,69651.35302001996
2017-01-31,308467.6971865406,173819.01814518264,19000,46592.80980193209,69055.8692394259
2017-02-01,313777.172261737,175769.02185443672,19150,47920.84250282701,70937.30790447327
2017-02-02,313161.75839111547,175614.87452415016,19150,47804.99586962809,70591.88799733721
2017-02-03,314970.2000680543,176119.35475212225,19150,48201.44707437882,71499.39824155325
2017-02-06,315098.00473874225,176329.55662899587,19150,48372.26119785948,71246.18691188688
2017-02-07,317400.92048071715,176974.16787777987,19150,48847.995889314756,72428.75671362253
2017-02-08,318478.9713559801,177268.4462288783,19150,49110.272037965144,72950.2530891366
2017-02-09,320804.4904769291,177913.0574776623,19150,49598.20032266335,74143.23267660344
2017-02-10,322954.7121625056,178501.61417985923,19150,50067.83083509156,75235.2671475548
2017-02-13,326641.75311586045,179510.58532711497,19150,50909.51538040795,77071.65240833753
2017-02-14,328836.5455728039,180113.14764747498,19150,51366.95234644222,78206.44557888668
2017-02-15,332798.2906353504,181178.15195869465,19150,52214.74031232806,80255.39836432767
2017-02-16,332551.23979981954,181122.10810341916,19150,52172.042948782044,80107.08874761833
2017-02-17,335474.51344261516,181906.85037301504,19150,52800.261041977035,81617.40202762309
2017-02-21,338805.48004221014,182803.70173578506,19150,53605.35352554304,83246.42478088207
2017-02-22,338983.34927567135,182873.7725918468,19150,53611.457677851344,83348.11900597323
2017-02-23,336338.1102615094,182187.11241463883,19150,53056.427406752715,81944.57044011785
2017-02-24,337620.7440441038,182537.44531232436,19150,53330.88887100809,82602.4098607713
2017-02-27,338329.71261690377,182761.66349867266,19150,53483.37250291368,82934.67661531744
2017-02-28,336213.99022314744,182201.13941542507,19150,53080.82926351531,81782.02154420709
2017-03-01,345290.1477931461,184941.0277083641,19300,55207.60150283944,85841.51858194257
2017-03-02,341488.5854429385,184012.377728947,19300,54378.113176245955,83798.09453774555
2017-03-03,342773.4581929813,184350.07448592328,19300,54646.47068255735,84476.91302450071
2017-03-06,340992.9927959691,183942.02155419902,19300,54286.62369685936,83464.3475449107
2017-03-07,339720.26756920485,183632.47156106,19300,54031.091766955564,82756.7042411893
2017-03-08,340952.35378870805,183956.10567096274,19300,54293.38418315982,83402.86393458548
2017-03-09,341507.3706400952,184096.79655076854,19300,54452.08720002691,83658.48688929973
2017-03-10,344467.45258856413,184870.67153361609,19300,55019.038402563696,85277.74265238436
2017-03-13,345614.2441918526,185180.2215267551,19300,55324.577309867724,85809.44535522973
2017-03-14,343755.2272396578,184729.95918412012,19300,54934.66467999546,84790.60337554224
2017-03-15,348233.8457207742,185869.67768778116,19300,55849.22597731755,87214.94205567549
2017-03-16,347755.31823446695,185743.0279853587,19300,55818.950349065555,86893.33990004267
2017-03-17,346153.5291584248,185292.78711241388,19300,55691.084205439525,85869.65784057144
