date,equity
2015/8/13,89056.83579
2015/8/14,89075.88036
2015/8/17,89139.34652
2015/8/18,89115.62625
2015/8/19,89080.12348
2015/8/20,88739.07684
2015/8/21,87825.60235
2015/8/24,86843.86849
2015/8/25,86743.83247
2015/8/26,87760.65898
2015/8/27,88269.9132
2015/8/28,88281.41382
2015/8/31,88071.77963
2015/9/1,88843.8986
2015/9/2,89453.27202
2015/9/3,89340.86623
2015/9/4,89081.56329
2015/9/8,89788.2264
2015/9/9,89512.56394
2015/9/10,89798.6569
2015/9/11,89959.4823
2015/9/14,89897.42714
2015/9/15,89897.42714
2015/9/16,89897.42714
2015/9/17,89897.42714
2015/9/18,89897.42714
2015/9/21,89897.42714
2015/9/22,89897.42714
2015/9/23,89897.42714
2015/9/24,89897.42714
2015/9/25,89897.42714
2015/9/28,89897.42714
2015/9/29,89897.42714
2015/9/30,89897.42714
2015/10/1,91397.42714
2015/10/2,91397.42714
2015/10/5,91397.42714
2015/10/6,91397.42714
2015/10/7,91397.42714
2015/10/8,91397.42714
2015/10/9,91397.42714
2015/10/12,91397.42714
2015/10/13,91397.42714
2015/10/14,91397.42714
2015/10/15,91397.42714
2015/10/16,91397.42714
2015/10/19,91397.42714
2015/10/20,91397.42714
2015/10/21,91397.42714
2015/10/22,91397.42714
2015/10/23,91397.42714
2015/10/26,91397.42714
2015/10/27,91397.42714
2015/10/28,91397.42714
2015/10/29,91397.42714
2015/10/30,91397.42714
2015/11/2,92897.42714
2015/11/3,92897.42714
2015/11/4,92897.42714
2015/11/5,92897.42714
2015/11/6,92897.42714
2015/11/9,92897.42714
2015/11/10,92897.42714
2015/11/11,92897.42714
2015/11/12,92897.42714
2015/11/13,92897.42714
2015/11/16,93065.73283
2015/11/17,93090.8916
2015/11/18,93254.78997
2015/11/19,93316.85994
2015/11/20,93399.88434
2015/11/23,93414.64088
2015/11/24,93451.55287
2015/11/25,93469.77208
2015/11/27,93485.10997
2015/11/30,93499.36423
2015/12/1,95025.49391
2015/12/2,95025.62805
2015/12/3,95000.07009
2015/12/4,95031.41433
2015/12/7,95036.10631
2015/12/8,95037.31063
2015/12/9,95033.13224
2015/12/10,95036.91255
2015/12/11,95018.59441
2015/12/14,95038.47834
2015/12/15,95038.70363
2015/12/16,95038.70372
2015/12/17,95038.70372
2015/12/18,94816.74573
2015/12/21,94976.66109
2015/12/22,95052.82668
2015/12/23,95132.55568
2015/12/24,95140.47492
2015/12/28,95216.83926
2015/12/29,95312.61866
2015/12/30,95282.79044
2015/12/31,95196.94127
2016/1/4,96510.37356
2016/1/5,96489.34769
2016/1/6,96356.04366
2016/1/7,95626.0368
2016/1/8,95435.67371
2016/1/11,95526.66076
2016/1/12,95818.31174
2016/1/13,94858.72921
2016/1/14,95404.44416
2016/1/15,94575.00103
2016/1/19,94606.55827
2016/1/20,94606.55827
2016/1/21,94606.55827
2016/1/22,94606.55827
2016/1/25,94606.55827
2016/1/26,94606.55827
2016/1/27,94606.55827
2016/1/28,94606.55827
2016/1/29,94606.55827
2016/2/1,96106.55827
2016/2/2,96106.55827
2016/2/3,96106.55827
2016/2/4,96106.55827
2016/2/5,96106.55827
2016/2/8,96106.55827
2016/2/9,96106.55827
2016/2/10,96106.55827
2016/2/11,96106.55827
2016/2/12,96106.55827
2016/2/16,96106.55827
2016/2/17,96106.55827
2016/2/18,96106.55827
2016/2/19,96106.55827
2016/2/22,96106.55827
2016/2/23,96106.55827
2016/2/24,96106.55827
2016/2/25,96106.55827
2016/2/26,96106.55827
2016/2/29,96106.55827
2016/3/1,97606.55827
2016/3/2,97606.55827
2016/3/3,97606.55827
2016/3/4,97606.55827
2016/3/7,97606.55827
2016/3/8,97606.55827
2016/3/9,97606.55827
2016/3/10,97606.55827
2016/3/11,97606.55827
2016/3/14,97606.55827
2016/3/15,97606.55827
2016/3/16,97606.55827
2016/3/17,97606.55827
2016/3/18,97606.55827
2016/3/21,97606.55827
2016/3/22,97606.55827
2016/3/23,97606.55827
2016/3/24,97606.55827
2016/3/28,97606.55827
2016/3/29,97606.55827
2016/3/30,97606.55827
2016/3/31,97606.55827
2016/4/1,99106.55827
2016/4/4,99106.55827
2016/4/5,99106.55827
2016/4/6,99106.55827
2016/4/7,99106.55827
2016/4/8,99106.55827
2016/4/11,99106.55827
2016/4/12,99106.55827
2016/4/13,99106.55827
2016/4/14,99106.55827
2016/4/15,99106.55827
2016/4/18,99106.55827
2016/4/19,99106.55827
2016/4/20,99106.55827
2016/4/21,99106.55827
2016/4/22,99106.55827
2016/4/25,99106.55827
2016/4/26,99106.55827
2016/4/27,99065.75778
2016/4/28,98947.27859
2016/4/29,98908.93394
2016/5/2,100537.4223
2016/5/3,100458.2514
2016/5/4,100380.4316
2016/5/5,100388.2619
2016/5/6,100513.9929
2016/5/9,100591.8802
2016/5/10,100742.9591
2016/5/11,100657.0364
2016/5/12,100611.5564
2016/5/13,100575.1334
2016/5/16,100767.0884
2016/5/17,100635.6096
2016/5/18,100702.5225
2016/5/19,100643.2512
2016/5/20,100796.769
2016/5/23,100832.9294
2016/5/24,100955.1635
2016/5/25,100969.4943
2016/5/26,100972.3665
2016/5/27,100973.045
2016/5/31,100973.0584
2016/6/1,102473.0584
2016/6/2,102473.0584
2016/6/3,102473.0584
2016/6/6,102473.0584
2016/6/7,102473.0584
2016/6/8,102473.0584
2016/6/9,102473.0584
